skill_parent_category,skill_sub_category,canonical_skill_name,alias,lang,notes
Operations & Supply Chain,Supply Chain,S&OP,s op,en,punctuation_variant
Operations & Supply Chain,Supply Chain,S&OP,s&op,en,exact_lower
Operations & Supply Chain,Supply Chain,S&OP,sales and operations planning,en,full name
Operations & Supply Chain,Supply Chain,S&OP,sop,en,no_space
Operations & Supply Chain,Supply Chain,S&OP,產銷協調,zh,中文
Operations & Supply Chain,Supply Chain,Sourcing,sourcing,en,exact_lower
Operations & Supply Chain,Supply Chain,Sourcing,供應商開發,zh,中文
Operations & Supply Chain,Supply Chain,Sourcing,尋源,zh,中文
Operations & Supply Chain,Supply Chain,Supply Chain Management,scm,en,abbrev
Operations & Supply Chain,Supply Chain,Supply Chain Management,supply chain management,en,exact_lower
Operations & Supply Chain,Supply Chain,Supply Chain Management,供應鏈管理,zh,中文
Operations & Supply Chain,Supply Chain,Vendor Management,supplier management,en,variant
Operations & Supply Chain,Supply Chain,Vendor Management,vendor management,en,exact_lower
Operations & Supply Chain,Supply Chain,Vendor Management,供應商管理,zh,中文
Product & User Analytics,Product Analytics,CLV,clv,en,exact_lower
Product & User Analytics,Product Analytics,CLV,customer lifetime value,en,full name
Product & User Analytics,Product Analytics,CLV,客戶終身價值,zh,中文
Product & User Analytics,Product Analytics,Cohort Analysis,cohort,en,short
Product & User Analytics,Product Analytics,Cohort Analysis,cohort analysis,en,exact_lower
Product & User Analytics,Product Analytics,Cohort Analysis,cohort analytics,en,variant
Product & User Analytics,Product Analytics,Cohort Analysis,同期群分析,zh,中文
Product & User Analytics,Product Analytics,Cohort Analysis,群組分析,zh,中文
Product & User Analytics,Product Analytics,Content Analytics,content analytics,en,exact_lower
Product & User Analytics,Product Analytics,Content Analytics,內容分析,zh,中文
Product & User Analytics,Product Analytics,Customer Analytics,customer analysis,en,variant
Product & User Analytics,Product Analytics,Customer Analytics,customer analytics,en,exact_lower
Product & User Analytics,Product Analytics,Customer Analytics,customer engagement,en,from_SKILL_CATALOG
Product & User Analytics,Product Analytics,Customer Analytics,omnichannel analytics,en,from_SKILL_CATALOG
Product & User Analytics,Product Analytics,Customer Analytics,targeted marketing,en,from_SKILL_CATALOG
Product & User Analytics,Product Analytics,Customer Analytics,user profile,en,from_SKILL_CATALOG
Product & User Analytics,Product Analytics,Customer Analytics,顧客分析,zh,中文
Product & User Analytics,Product Analytics,Customer Journey Analysis,customer journey analysis,en,exact_lower
Product & User Analytics,Product Analytics,Customer Journey Analysis,客戶旅程分析,zh,中文
Product & User Analytics,Product Analytics,Event Tracking,event tracking,en,exact_lower
Product & User Analytics,Product Analytics,Event Tracking,tracking plan,en,related
Product & User Analytics,Product Analytics,Event Tracking,事件追蹤,zh,中文
Product & User Analytics,Product Analytics,Funnel Analysis,conversion funnel,en,variant
Product & User Analytics,Product Analytics,Funnel Analysis,funnel,en,short
Product & User Analytics,Product Analytics,Funnel Analysis,funnel analysis,en,exact_lower
Product & User Analytics,Product Analytics,Funnel Analysis,漏斗分析,zh,中文
Product & User Analytics,Product Analytics,Funnel Analysis,轉換漏斗,zh,中文
Product & User Analytics,Product Analytics,Game Analytics,game analytics,en,exact_lower
Product & User Analytics,Product Analytics,Game Analytics,遊戲分析,zh,中文
Product & User Analytics,Product Analytics,LTV,lifetime value,en,full name
Product & User Analytics,Product Analytics,LTV,ltv,en,exact_lower
Product & User Analytics,Product Analytics,LTV,用戶終身價值,zh,中文
Product & User Analytics,Product Analytics,Product Analytics,ott analytics,en,from_SKILL_CATALOG
Product & User Analytics,Product Analytics,Product Analytics,product analysis,en,variant
Product & User Analytics,Product Analytics,Product Analytics,product analytics,en,exact_lower
Product & User Analytics,Product Analytics,Product Analytics,product optimization,en,from_SKILL_CATALOG
Product & User Analytics,Product Analytics,Product Analytics,streaming analytics,en,from_SKILL_CATALOG
Product & User Analytics,Product Analytics,Product Analytics,user behavior tracking,en,from_SKILL_CATALOG
Product & User Analytics,Product Analytics,Product Analytics,產品分析,zh,中文
Product & User Analytics,Product Analytics,Retention Analysis,retention,en,from_SKILL_CATALOG; catalog_key=KPI/OKR
Product & User Analytics,Product Analytics,Retention Analysis,retention analysis,en,exact_lower
Product & User Analytics,Product Analytics,Retention Analysis,user retention,en,from_SKILL_CATALOG; catalog_key=Customer Analytics
Product & User Analytics,Product Analytics,Retention Analysis,留存分析,zh,中文
Product & User Analytics,Product Analytics,Subscription Analytics,subscription analytics,en,exact_lower
Product & User Analytics,Product Analytics,Subscription Analytics,訂閱分析,zh,中文
Product & User Analytics,Product Analytics,User Behavior Analysis,user behavior analysis,en,exact_lower
Product & User Analytics,Product Analytics,User Behavior Analysis,user behaviour analysis,en,UK spelling
Product & User Analytics,Product Analytics,User Behavior Analysis,使用者行為分析,zh,中文
Product & User Analytics,Product Analytics,User Journey Analysis,user journey,en,from_SKILL_CATALOG; catalog_key=Customer Analytics
Product & User Analytics,Product Analytics,User Journey Analysis,user journey analysis,en,exact_lower
Product & User Analytics,Product Analytics,User Journey Analysis,使用者旅程分析,zh,中文
Product & User Analytics,Product Management,Feature Prioritization,feature prioritisation,en,UK spelling
Product & User Analytics,Product Management,Feature Prioritization,feature prioritization,en,exact_lower
Product & User Analytics,Product Management,Feature Prioritization,功能優先級,zh,中文
Product & User Analytics,Product Management,Feature Prioritization,功能排序,zh,中文
Product & User Analytics,Product Management,Go-to-Market Strategy,go to market,en,no hyphen
Product & User Analytics,Product Management,Go-to-Market Strategy,go to market strategy,en,punctuation_variant
Product & User Analytics,Product Management,Go-to-Market Strategy,go-to-market,en,from_SKILL_CATALOG; catalog_key=Business Strategy
Product & User Analytics,Product Management,Go-to-Market Strategy,go-to-market strategy,en,exact_lower
Product & User Analytics,Product Management,Go-to-Market Strategy,gotomarketstrategy,en,no_space
Product & User Analytics,Product Management,Go-to-Market Strategy,gtm strategy,en,short
Product & User Analytics,Product Management,Go-to-Market Strategy,上市策略,zh,中文
Product & User Analytics,Product Management,PRD,prd,en,exact_lower
Product & User Analytics,Product Management,PRD,product requirements document,en,full name
Product & User Analytics,Product Management,PRD,產品需求文件,zh,中文
Product & User Analytics,Product Management,Product Management,product management,en,exact_lower
Product & User Analytics,Product Management,Product Management,產品管理,zh,中文
Product & User Analytics,Product Management,Product Management,產品經理,zh,common role
Product & User Analytics,Product Management,Product Roadmap,product roadmap,en,exact_lower
Product & User Analytics,Product Management,Product Roadmap,roadmap,en,short
Product & User Analytics,Product Management,Product Roadmap,產品路線圖,zh,中文
Product & User Analytics,Product Management,Product Strategy,product strategy,en,exact_lower
Product & User Analytics,Product Management,Product Strategy,產品策略,zh,中文
Product & User Analytics,Product Management,User Stories,user stories,en,exact_lower
Product & User Analytics,Product Management,User Stories,user story,en,singular
Product & User Analytics,Product Management,User Stories,使用者故事,zh,中文
Product & User Analytics,Product Metrics,Conversion Rate,conversion rate,en,exact_lower
Product & User Analytics,Product Metrics,Conversion Rate,cvr,en,abbrev
Product & User Analytics,Product Metrics,Conversion Rate,轉換率,zh,中文
Product & User Analytics,Product Metrics,DAU,daily active users,en,full name
Product & User Analytics,Product Metrics,DAU,dau,en,exact_lower
Product & User Analytics,Product Metrics,DAU,日活躍用戶,zh,中文
Product & User Analytics,Product Metrics,GMV,gmv,en,exact_lower
Product & User Analytics,Product Metrics,GMV,gross merchandise value,en,full name
Product & User Analytics,Product Metrics,GMV,商品交易總額,zh,中文
Product & User Analytics,Product Metrics,KPI,goal setting,en,from_SKILL_CATALOG; catalog_key=KPI/OKR
Product & User Analytics,Product Metrics,KPI,key performance indicator,en,full name
Product & User Analytics,Product Metrics,KPI,kpi,en,exact_lower
Product & User Analytics,Product Metrics,KPI,KPI/OKR,en,from_SKILL_CATALOG; catalog_key=KPI/OKR
Product & User Analytics,Product Metrics,KPI,metric definition,en,from_SKILL_CATALOG; catalog_key=KPI/OKR
Product & User Analytics,Product Metrics,KPI,關鍵績效指標,zh,中文
Product & User Analytics,Product Metrics,MAU,mau,en,exact_lower
Product & User Analytics,Product Metrics,MAU,monthly active users,en,full name
Product & User Analytics,Product Metrics,MAU,月活躍用戶,zh,中文
Product & User Analytics,Product Metrics,North Star Metric,north star metric,en,exact_lower
Product & User Analytics,Product Metrics,North Star Metric,nsm,en,abbrev
Product & User Analytics,Product Metrics,North Star Metric,北極星指標,zh,中文
Product & User Analytics,Product Metrics,OKR,objectives and key results,en,full name
Product & User Analytics,Product Metrics,OKR,okr,en,exact_lower
Product & User Analytics,Product Metrics,OKR,目標與關鍵成果,zh,中文
Product & User Analytics,Product Operations,Product Launch,product launch,en,exact_lower
Product & User Analytics,Product Operations,Product Launch,產品上線,zh,中文
Product & User Analytics,Product Operations,Product Launch,產品發布,zh,中文
Product & User Analytics,Product Operations,Product Metrics,product metric,en,singular
Product & User Analytics,Product Operations,Product Metrics,product metrics,en,exact_lower
Product & User Analytics,Product Operations,Product Metrics,產品指標,zh,中文
Product & User Analytics,Product Operations,Product Operations,product operations,en,exact_lower
Product & User Analytics,Product Operations,Product Operations,product ops,en,short
Product & User Analytics,Product Operations,Product Operations,產品營運,zh,中文
Product & User Analytics,User Research,Usability Testing,usability testing,en,exact_lower
Product & User Analytics,User Research,Usability Testing,使用性測試,zh,中文
Product & User Analytics,User Research,Usability Testing,易用性測試,zh,中文
Product & User Analytics,User Research,User Research,user interview,en,from_SKILL_CATALOG; catalog_key=Process Improvement
Product & User Analytics,User Research,User Research,user research,en,exact_lower
Product & User Analytics,User Research,User Research,ux research,en,related
Product & User Analytics,User Research,User Research,使用者研究,zh,中文
Product & User Analytics,User Research,Voice of Customer,voc,en,abbrev
Product & User Analytics,User Research,Voice of Customer,voice of customer,en,exact_lower
Product & User Analytics,User Research,Voice of Customer,客戶之聲,zh,中文
Programming & Scripting,Business Automation,Google Apps Script,apps script,en,short
Programming & Scripting,Business Automation,Google Apps Script,gas,en,abbrev
Programming & Scripting,Business Automation,Google Apps Script,google apps script,en,exact_lower
Programming & Scripting,Business Automation,VBA,excel vba,en,common
Programming & Scripting,Business Automation,VBA,vba,en,exact_lower
Programming & Scripting,Business Automation,VBA,visual basic for applications,en,full name
Programming & Scripting,Programming Languages,C++,c++,en,exact_lower
Programming & Scripting,Programming Languages,C++,cpp,en,abbrev
Programming & Scripting,Programming Languages,CSS,cascading style sheets,en,full name
Programming & Scripting,Programming Languages,CSS,css,en,exact_lower
Programming & Scripting,Programming Languages,HTML,html,en,exact_lower
Programming & Scripting,Programming Languages,HTML,hypertext markup language,en,full name
Programming & Scripting,Programming Languages,Java,\bjava\b,en,from_SKILL_CATALOG; regex
Programming & Scripting,Programming Languages,Java,java,en,exact_lower
Programming & Scripting,Programming Languages,JavaScript,javascript,en,exact_lower
Programming & Scripting,Programming Languages,Python,python,en,exact_lower
Programming & Scripting,Programming Languages,Python,python 3,en,from_SKILL_CATALOG
Programming & Scripting,Programming Languages,Python,python3,en,from_SKILL_CATALOG
Programming & Scripting,Programming Languages,R,\br\b,en,from_SKILL_CATALOG; regex
Programming & Scripting,Programming Languages,R,r language,en,from_SKILL_CATALOG
Programming & Scripting,Programming Languages,R,r programming,en,variant
Programming & Scripting,Programming Languages,R,r studio,en,from_SKILL_CATALOG
Programming & Scripting,Programming Languages,R,rlang,en,from_SKILL_CATALOG
Programming & Scripting,Programming Languages,R,rstudio,en,from_SKILL_CATALOG
Programming & Scripting,Programming Languages,Scala,scala,en,exact_lower
Programming & Scripting,Programming Languages,TypeScript,typescript,en,exact_lower
Programming & Scripting,Python Libraries,matplotlib,matplotlib,en,exact_lower
Programming & Scripting,Python Libraries,matplotlib,plt,en,package alias
Programming & Scripting,Python Libraries,NumPy,numpy,en,exact_lower
Programming & Scripting,Python Libraries,pandas,pandas,en,exact_lower
Programming & Scripting,Python Libraries,pandas,python pandas,en,variant
Programming & Scripting,Python Libraries,Plotly,plotly,en,exact_lower
Programming & Scripting,Python Libraries,Plotly,plotly dash,en,related
Programming & Scripting,Python Libraries,scikit-learn,scikit learn,en,punctuation_variant
Programming & Scripting,Python Libraries,scikit-learn,scikit-learn,en,exact_lower
Programming & Scripting,Python Libraries,scikit-learn,scikitlearn,en,no_space
Programming & Scripting,Python Libraries,scikit-learn,sklearn,en,package alias
Programming & Scripting,Python Libraries,SciPy,scipy,en,exact_lower
Programming & Scripting,Python Libraries,Seaborn,seaborn,en,exact_lower
Programming & Scripting,Python Libraries,Seaborn,sns,en,package alias
Programming & Scripting,R Libraries,ggplot2,ggplot,en,short
Programming & Scripting,R Libraries,ggplot2,ggplot2,en,exact_lower
Programming & Scripting,R Libraries,tidyverse,tidyverse,en,exact_lower
Programming & Scripting,Scripting / Command Line,Bash/Shell,\bshell\b,en,from_SKILL_CATALOG; regex
Programming & Scripting,Scripting / Command Line,Bash/Shell,bash,en,short
Programming & Scripting,Scripting / Command Line,Bash/Shell,bash shell,en,punctuation_variant
Programming & Scripting,Scripting / Command Line,Bash/Shell,bash/shell,en,exact_lower
Programming & Scripting,Scripting / Command Line,Bash/Shell,bashshell,en,no_space
Programming & Scripting,Scripting / Command Line,Bash/Shell,cli,en,from_SKILL_CATALOG
Programming & Scripting,Scripting / Command Line,Bash/Shell,crontab,en,from_SKILL_CATALOG
Programming & Scripting,Scripting / Command Line,Bash/Shell,linux script,en,from_SKILL_CATALOG
Programming & Scripting,Scripting / Command Line,Bash/Shell,shell,en,short
Programming & Scripting,Scripting / Command Line,Bash/Shell,shell script,en,from_SKILL_CATALOG
Programming & Scripting,Scripting / Command Line,Bash/Shell,shell scripting,en,variant
Programming & Scripting,Scripting / Command Line,Bash/Shell,ssh,en,from_SKILL_CATALOG
Programming & Scripting,Scripting / Command Line,Bash/Shell,terminal,en,from_SKILL_CATALOG
Programming & Scripting,Scripting / Command Line,Bash/Shell,vim,en,from_SKILL_CATALOG
Programming & Scripting,Scripting / Command Line,Command Line,cli,en,abbrev
Programming & Scripting,Scripting / Command Line,Command Line,command line,en,exact_lower
Programming & Scripting,Scripting / Command Line,Command Line,terminal,en,related
Programming & Scripting,Scripting / Command Line,Command Line,命令列,zh,中文
Programming & Scripting,Scripting / Command Line,Linux,bash,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,cli,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,crontab,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,linux,en,exact_lower
Programming & Scripting,Scripting / Command Line,Linux,linux script,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,Linux/Shell,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,shell,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,shell script,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,ssh,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,terminal,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,unix,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Programming & Scripting,Scripting / Command Line,Linux,vim,en,from_SKILL_CATALOG; catalog_key=Linux/Shell
Project / Program Management,Agile / Scrum,Agile,agile,en,exact_lower
Project / Program Management,Agile / Scrum,Agile,agile methodology,en,variant
Project / Program Management,Agile / Scrum,Agile,敏捷,zh,中文
Project / Program Management,Agile / Scrum,Agile,敏捷開發,zh,中文
Project / Program Management,Agile / Scrum,Confluence,atlassian confluence,en,vendor
Project / Program Management,Agile / Scrum,Confluence,confluence,en,exact_lower
Project / Program Management,Agile / Scrum,Jira,atlassian jira,en,vendor
Project / Program Management,Agile / Scrum,Jira,jira,en,exact_lower
Project / Program Management,Agile / Scrum,Scrum,scrum,en,exact_lower
Project / Program Management,Agile / Scrum,Scrum,scrum master,en,related role
Project / Program Management,Agile / Scrum,Scrum,敏捷 scrum,mixed,常見混寫
Project / Program Management,Project Management,Asana,asana,en,exact_lower
Project / Program Management,Project Management,Kanban,kanban,en,exact_lower
Project / Program Management,Project Management,Kanban,看板,zh,中文
Project / Program Management,Project Management,Monday.com,monday,en,short
Project / Program Management,Project Management,Monday.com,monday com,en,punctuation_variant
Project / Program Management,Project Management,Monday.com,monday.com,en,exact_lower
Project / Program Management,Project Management,Monday.com,mondaycom,en,no_space
Project / Program Management,Project Management,PMO,pmo,en,exact_lower
Project / Program Management,Project Management,PMO,project management office,en,full name
Project / Program Management,Project Management,Program Management,program management,en,exact_lower
Project / Program Management,Project Management,Program Management,program manager,en,related role
Project / Program Management,Project Management,Program Management,計畫管理,zh,中文
Project / Program Management,Project Management,Project Management,milestone,en,from_SKILL_CATALOG
Project / Program Management,Project Management,Project Management,pmp,en,from_SKILL_CATALOG
Project / Program Management,Project Management,Project Management,project management,en,exact_lower
Project / Program Management,Project Management,Project Management,roadmap,en,from_SKILL_CATALOG
Project / Program Management,Project Management,Project Management,sprint,en,from_SKILL_CATALOG
Project / Program Management,Project Management,Project Management,專案管理,zh,中文
Project / Program Management,Project Management,Project Planning,project planning,en,exact_lower
Project / Program Management,Project Management,Project Planning,專案規劃,zh,中文
Project / Program Management,Project Management,Risk Management,risk management,en,exact_lower
Project / Program Management,Project Management,Risk Management,風險管理,zh,中文
Project / Program Management,Project Management,Roadmap Planning,roadmap planning,en,exact_lower
Project / Program Management,Project Management,Roadmap Planning,路線圖規劃,zh,中文
Project / Program Management,Project Management,Scope Management,scope management,en,exact_lower
Project / Program Management,Project Management,Scope Management,範疇管理,zh,中文
Project / Program Management,Project Management,Trello,trello,en,exact_lower
Project / Program Management,Stakeholder Management,Change Management,change management,en,exact_lower
Project / Program Management,Stakeholder Management,Change Management,變革管理,zh,中文
Project / Program Management,Stakeholder Management,Cross-functional Collaboration,cross functional collaboration,en,punctuation_variant
Project / Program Management,Stakeholder Management,Cross-functional Collaboration,cross-functional,en,from_SKILL_CATALOG; catalog_key=Project Management
Project / Program Management,Stakeholder Management,Cross-functional Collaboration,cross-functional collaboration,en,exact_lower
Project / Program Management,Stakeholder Management,Cross-functional Collaboration,crossfunctionalcollaboration,en,no_space
Project / Program Management,Stakeholder Management,Cross-functional Collaboration,跨職能合作,zh,中文
Project / Program Management,Stakeholder Management,Cross-functional Collaboration,跨部門合作,zh,中文
Project / Program Management,Stakeholder Management,Meeting Facilitation,meeting facilitation,en,exact_lower
Project / Program Management,Stakeholder Management,Meeting Facilitation,會議引導,zh,中文
Project / Program Management,Stakeholder Management,Stakeholder Management,c-level,en,from_SKILL_CATALOG; catalog_key=Stakeholder Mgmt
Project / Program Management,Stakeholder Management,Stakeholder Management,partner management,en,from_SKILL_CATALOG; catalog_key=Stakeholder Mgmt
Project / Program Management,Stakeholder Management,Stakeholder Management,stakeholder,en,from_SKILL_CATALOG; catalog_key=Stakeholder Mgmt
Project / Program Management,Stakeholder Management,Stakeholder Management,stakeholder management,en,exact_lower
Project / Program Management,Stakeholder Management,Stakeholder Management,Stakeholder Mgmt,en,from_SKILL_CATALOG; catalog_key=Stakeholder Mgmt
Project / Program Management,Stakeholder Management,Stakeholder Management,利害關係人管理,zh,中文
Risk / Compliance / Actuarial,Compliance,AML,aml,en,exact_lower
Risk / Compliance / Actuarial,Compliance,AML,anti money laundering,en,full name
Risk / Compliance / Actuarial,Compliance,AML,anti-money laundering,en,hyphen
Risk / Compliance / Actuarial,Compliance,AML,洗錢防制,zh,中文
Risk / Compliance / Actuarial,Compliance,Compliance,compliance,en,exact_lower
Risk / Compliance / Actuarial,Compliance,Compliance,合規,zh,中文
Risk / Compliance / Actuarial,Compliance,Compliance,法遵,zh,中文
Risk / Compliance / Actuarial,Compliance,Internal Control,internal control,en,exact_lower
Risk / Compliance / Actuarial,Compliance,Internal Control,內控,zh,中文
Risk / Compliance / Actuarial,Compliance,Internal Control,內部控制,zh,中文
Risk / Compliance / Actuarial,Compliance,KYC,know your customer,en,full name
Risk / Compliance / Actuarial,Compliance,KYC,kyc,en,exact_lower
Risk / Compliance / Actuarial,Compliance,KYC,客戶身分審查,zh,中文
Risk / Compliance / Actuarial,Compliance,Regulatory Reporting,regulatory reporting,en,exact_lower
Risk / Compliance / Actuarial,Compliance,Regulatory Reporting,法規報表,zh,中文
Risk / Compliance / Actuarial,Compliance,Regulatory Reporting,監理申報,zh,中文
Risk / Compliance / Actuarial,Insurance / Actuarial,Actuarial Modeling,actuarial model,en,variant
Risk / Compliance / Actuarial,Insurance / Actuarial,Actuarial Modeling,actuarial modeling,en,exact_lower
Risk / Compliance / Actuarial,Insurance / Actuarial,Actuarial Modeling,精算模型,zh,中文
Risk / Compliance / Actuarial,Insurance / Actuarial,Claims Analysis,claims analysis,en,exact_lower
Risk / Compliance / Actuarial,Insurance / Actuarial,Claims Analysis,理賠分析,zh,中文
Risk / Compliance / Actuarial,Insurance / Actuarial,Insurance Pricing,insurance pricing,en,exact_lower
Risk / Compliance / Actuarial,Insurance / Actuarial,Insurance Pricing,保險定價,zh,中文
Risk / Compliance / Actuarial,Insurance / Actuarial,Reserving,loss reserving,en,variant
Risk / Compliance / Actuarial,Insurance / Actuarial,Reserving,reserving,en,exact_lower
Risk / Compliance / Actuarial,Insurance / Actuarial,Reserving,準備金,zh,中文
Risk / Compliance / Actuarial,Insurance / Actuarial,Underwriting,underwriting,en,exact_lower
Risk / Compliance / Actuarial,Insurance / Actuarial,Underwriting,核保,zh,中文
Risk / Compliance / Actuarial,Risk Management,Credit Risk,credit rating,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Credit Risk,credit risk,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Credit Risk,credit strategy,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Credit Risk,npf,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Credit Risk,npl,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Credit Risk,risk parameters,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Credit Risk,信用風險,zh,中文
Risk / Compliance / Actuarial,Risk Management,Cybersecurity Analytics,cybersecurity analytics,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Cybersecurity Analytics,ids,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Cybersecurity Analytics,ips,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Cybersecurity Analytics,network security,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Cybersecurity Analytics,security analytics,en,variant
Risk / Compliance / Actuarial,Risk Management,Cybersecurity Analytics,security automation,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Cybersecurity Analytics,security incident analysis,en,from_SKILL_CATALOG
Risk / Compliance / Actuarial,Risk Management,Cybersecurity Analytics,資安分析,zh,中文
Risk / Compliance / Actuarial,Risk Management,Enterprise Risk Management,enterprise risk management,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Enterprise Risk Management,erm,en,abbrev
Risk / Compliance / Actuarial,Risk Management,Enterprise Risk Management,企業風險管理,zh,中文
Risk / Compliance / Actuarial,Risk Management,Financial Risk,financial risk,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Financial Risk,財務風險,zh,中文
Risk / Compliance / Actuarial,Risk Management,Market Risk,market risk,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Market Risk,市場風險,zh,中文
Risk / Compliance / Actuarial,Risk Management,Operational Risk,operational risk,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Operational Risk,作業風險,zh,中文
Risk / Compliance / Actuarial,Risk Management,Risk Management,risk management,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Risk Management,風險管理,zh,中文
Risk / Compliance / Actuarial,Risk Management,Security Monitoring,security monitoring,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Security Monitoring,資安監控,zh,中文
Risk / Compliance / Actuarial,Risk Management,SIEM,security information and event management,en,full name
Risk / Compliance / Actuarial,Risk Management,SIEM,siem,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Threat Intelligence,threat intel,en,short
Risk / Compliance / Actuarial,Risk Management,Threat Intelligence,threat intelligence,en,exact_lower
Risk / Compliance / Actuarial,Risk Management,Threat Intelligence,威脅情資,zh,中文
Risk / Compliance / Actuarial,Risk Modeling,Credit Scoring,credit scoring,en,exact_lower
Risk / Compliance / Actuarial,Risk Modeling,Credit Scoring,信用評分,zh,中文
Risk / Compliance / Actuarial,Risk Modeling,Risk Modeling,risk model,en,variant
Risk / Compliance / Actuarial,Risk Modeling,Risk Modeling,risk modeling,en,exact_lower
Risk / Compliance / Actuarial,Risk Modeling,Risk Modeling,risk modelling,en,UK spelling
Risk / Compliance / Actuarial,Risk Modeling,Risk Modeling,風險模型,zh,中文
Risk / Compliance / Actuarial,Risk Modeling,Scorecard,scorecard,en,exact_lower
Risk / Compliance / Actuarial,Risk Modeling,Scorecard,評分卡,zh,中文
Risk / Compliance / Actuarial,Risk Modeling,Stress Testing,stress testing,en,exact_lower
Risk / Compliance / Actuarial,Risk Modeling,Stress Testing,壓力測試,zh,中文
Sales / BD / Customer Success,Business Development,Business Development,biz dev,en,informal
Sales / BD / Customer Success,Business Development,Business Development,business development,en,exact_lower
Sales / BD / Customer Success,Business Development,Business Development,商務開發,zh,中文
Sales / BD / Customer Success,Business Development,Business Development,業務開發,zh,中文
Sales / BD / Customer Success,Business Development,Channel Sales,channel sales,en,exact_lower
Sales / BD / Customer Success,Business Development,Channel Sales,渠道銷售,zh,中文
Sales / BD / Customer Success,Business Development,Channel Sales,通路業務,zh,中文
Sales / BD / Customer Success,Business Development,Lead Generation,lead gen,en,abbrev
Sales / BD / Customer Success,Business Development,Lead Generation,lead generation,en,exact_lower
Sales / BD / Customer Success,Business Development,Lead Generation,名單開發,zh,中文
Sales / BD / Customer Success,Business Development,Lead Generation,潛在客戶開發,zh,中文
Sales / BD / Customer Success,Business Development,Partnership Management,partner management,en,variant
Sales / BD / Customer Success,Business Development,Partnership Management,partnership,en,short
Sales / BD / Customer Success,Business Development,Partnership Management,partnership management,en,exact_lower
Sales / BD / Customer Success,Business Development,Partnership Management,合作夥伴管理,zh,中文
Sales / BD / Customer Success,Customer Success,Customer Onboarding,customer onboarding,en,exact_lower
Sales / BD / Customer Success,Customer Success,Customer Onboarding,客戶導入,zh,中文
Sales / BD / Customer Success,Customer Success,Customer Retention,customer retention,en,exact_lower
Sales / BD / Customer Success,Customer Success,Customer Retention,客戶留存,zh,中文
Sales / BD / Customer Success,Customer Success,Customer Success,customer success,en,exact_lower
Sales / BD / Customer Success,Customer Success,Customer Success,客戶成功,zh,中文
Sales / BD / Customer Success,Revenue Operations,CRM Tools,crm system,en,variant
Sales / BD / Customer Success,Revenue Operations,CRM Tools,crm tools,en,exact_lower
Sales / BD / Customer Success,Revenue Operations,CRM Tools,crm 系統,mixed,常見混寫
Sales / BD / Customer Success,Revenue Operations,Revenue Operations,revenue operations,en,exact_lower
Sales / BD / Customer Success,Revenue Operations,Revenue Operations,revops,en,short
Sales / BD / Customer Success,Revenue Operations,Revenue Operations,營收營運,zh,中文
Sales / BD / Customer Success,Revenue Operations,Sales Operations,sales operations,en,exact_lower
Sales / BD / Customer Success,Revenue Operations,Sales Operations,sales ops,en,short
Sales / BD / Customer Success,Revenue Operations,Sales Operations,業務營運,zh,中文
Sales / BD / Customer Success,Sales,Account Management,account management,en,exact_lower
Sales / BD / Customer Success,Sales,Account Management,客戶管理,zh,中文
Sales / BD / Customer Success,Sales,Key Account Management,kam,en,abbrev
